,Game title,Release date,Price,Discount price,User review,Platform,Tag
4961,Bionic Dues,"8 Oct, 2013",5500.0,1375.0,1.0,7,Procedural Generation
4962,Enlightenment,"24 Jul, 2018",6500.0,2600.0,0.0,1,Procedural Generation
4963,Cyber Driver,"15 Aug, 2019",500.0,250.0,1.0,1,Procedural Generation
4964,Cruel Bands Career 残酷乐队生涯,"5 Aug, 2020",1900.0,1425.0,1.0,3,Procedural Generation
4965,Dapper Dungeons,,28900.0,20610.0,1.0,1,Procedural Generation
4966,Space Ribbon Soundtrack Bundle,,3100.0,948.0,0.0,7,Procedural Generation
4967,EDGES OF ULTAKAAR,,4900.0,1325.0,1.0,1,Procedural Generation
4968,Waves 2: Notorious,"16 Dec, 2015",5500.0,4400.0,1.0,5,Procedural Generation
4969,Danger Gazers,"2 Jan, 2020",4400.0,2200.0,1.0,5,Procedural Generation
4970,Plankton,"27 Oct, 2016",1200.0,480.0,1.0,3,Procedural Generation
4971,A Valley Without Wind 2,"18 Feb, 2013",7500.0,1875.0,0.0,7,Procedural Generation
4972,Cozy Couch Co-Op Bundle,,36600.0,24000.0,1.0,1,Procedural Generation
4973,Caves of Qud + Soundtrack,,9200.0,8280.0,1.0,7,Procedural Generation
4974,Warlander,"26 Feb, 2020",6400.0,3200.0,-1.0,1,Procedural Generation
4975,Skyward Collapse,"23 May, 2013",3000.0,750.0,0.0,7,Procedural Generation
4976,Freehold Roguelike Bundle,,19700.0,9342.0,1.0,7,Procedural Generation
4977,Tree Bonsai,"14 Nov, 2019",1000.0,400.0,1.0,3,Procedural Generation
4978,Ghostrunner,"27 Oct, 2020",19900.0,15920.0,,1,Futuristic
4979,Sid Meier's Civilization®: Beyond Earth™,"24 Oct, 2014",18300.0,4575.0,0.0,7,Futuristic
4980,XCOM®: Chimera Squad,"23 Apr, 2020",16990.0,11383.0,1.0,1,Futuristic
4981,FINAL FANTASY® XIII,"9 Oct, 2014",11000.0,5500.0,1.0,1,Futuristic
4982,Sanctum 2,"15 May, 2013",6400.0,1600.0,1.0,7,Futuristic
4983,Sid Meier's Civilization Anthology,,64800.0,10626.0,1.0,1,Futuristic
4984,DRAG,"11 Aug, 2020",13500.0,10125.0,1.0,5,Futuristic
4985,Goat Simulator: Waste of Space,"26 May, 2016",2400.0,600.0,1.0,7,Futuristic
4986,Shooty Fruity,"19 Dec, 2017",7700.0,3465.0,1.0,1,Futuristic
4987,Lost Wing,"31 Jul, 2020",3800.0,950.0,1.0,1,Futuristic
4988,"Warhammer 40,000: Space Wolf - Saga of the Great Awakening","12 Dec, 2017",5500.0,1650.0,1.0,1,Futuristic
4989,JYDGE,"4 Oct, 2017",7500.0,2550.0,1.0,7,Futuristic
4990,Sanctum,"15 Apr, 2011",4400.0,1100.0,1.0,3,Futuristic
4991,Xenoraid: The First Space War,"30 Sep, 2016",5500.0,1100.0,1.0,1,Futuristic
4992,Antigraviator,"6 Jun, 2018",7700.0,2310.0,0.0,1,Futuristic
4993,"Warhammer 40,000: Space Wolf - Exceptional Card Pack","21 Sep, 2017",1800.0,540.0,1.0,1,Futuristic
4994,Utopia Colony,"14 Feb, 2020",7200.0,5400.0,1.0,1,Futuristic
4995,Stellar Commanders,"20 Feb, 2020",6900.0,4140.0,1.0,1,Futuristic
4996,The Last Federation,"18 Apr, 2014",9500.0,2375.0,1.0,7,Futuristic
4997,Unlock The King,"20 Nov, 2019",500.0,300.0,1.0,3,Futuristic
4998,Space Ribbon - Slipstream to the Extreme,"4 Jan, 2019",1900.0,380.0,0.0,7,Futuristic
4999,GameGuru - Sci-Fi Mission to Mars Pack,"25 Jan, 2016",7700.0,2310.0,1.0,1,Futuristic
5000,Redemption: Saints And Sinners,"18 Nov, 2016",500.0,250.0,0.0,1,Futuristic
5001,PlayZ,"6 Aug, 2020",1900.0,950.0,1.0,1,Futuristic
5002,Front Mission Evolved,"28 Sep, 2010",6900.0,3450.0,0.0,1,Futuristic
5003,Space Ribbon Soundtrack Bundle,,3100.0,948.0,0.0,7,Futuristic
5004,Npc Problems: Vertex Coloring,"18 Nov, 2019",500.0,250.0,1.0,1,Futuristic
5005,Cybershock: Future Parkour,"28 Jul, 2020",1500.0,1200.0,1.0,1,Futuristic
5006,First Strike & Stellar Commanders Strategy Bundle,,13400.0,8512.0,1.0,1,Futuristic
5007,Stellar Commanders - The Deluxe Edition,,10800.0,7236.0,1.0,1,Futuristic
5008,Haxity,"17 Jun, 2020",5700.0,3990.0,0.0,1,Futuristic
5009,Indie-Games.Studio Bundle,,61400.0,18764.0,0.0,1,Futuristic
5010,Armored Kitten Feat. BORIS,,3900.0,1845.0,1.0,1,Futuristic
5011,SUPERVERSE,"6 Nov, 2019",5300.0,4505.0,1.0,1,Futuristic
5012,10tons Shooters,,42000.0,29385.0,1.0,1,Futuristic
5013,CHESS-INSPIRED PUZZLE GAMES,,7500.0,5480.0,1.0,3,Futuristic
5014,ALL MINIMOL GAMES,,18800.0,12390.0,1.0,1,Futuristic
5015,Project RTD: Random Tower Defense VR,"18 May, 2020",4100.0,3280.0,1.0,1,Futuristic
5016,3dRudder bundle,,24900.0,13331.0,1.0,1,Futuristic
5017,Specialbit Collection,,9798.0,5999.0,1.0,1,Futuristic
5018,Activision® Collection,,703973.0,620595.0,1.0,1,Futuristic
5019,nDreams VR Bundle,,35200.0,21675.0,1.0,1,Futuristic
5020,Flying Blind - The Complete Blindflug Studios Collection,,33000.0,24192.0,1.0,1,Futuristic
5021,Games for Readers,,41300.0,34092.0,1.0,1,Futuristic
5022,Black Lime Studio's Collection,,4000.0,3324.0,0.0,1,Futuristic
5023,Made in Norway,,46600.0,32680.0,1.0,7,Futuristic
5024,10tons Total,,71700.0,52997.0,1.0,1,Futuristic
5025,Space Empires: Starfury,"3 Aug, 2020",4400.0,880.0,,1,Futuristic
5026,Psi 5 Trading Company,"2 Oct, 2020",3300.0,2211.0,,1,Futuristic
5027,Valkeala Software Bundle,,48800.0,29130.0,0.0,1,Futuristic
5028,Ultimate Software Bundle,,129799.0,18342.0,0.0,1,Web Publishing
5029,AppGameKit Classic: Easy Game Development,"21 Nov, 2014",29900.0,7475.0,1.0,7,Web Publishing
5030,Web Designer 15 Premium Steam Edition,"22 Feb, 2018",32500.0,9750.0,0.0,1,Web Publishing
5031,AppGameKit Unlimited,,98000.0,35768.0,1.0,1,Web Publishing
5032,AppGameKit Classic - Games Pack 1,"23 May, 2016",2400.0,720.0,0.0,1,Web Publishing
5033,The Game Creators Collection,,60600.0,22084.0,1.0,1,Web Publishing
5034,CyberLink Video Solution Game Edition – Game Video Editing + Recording + Live Streaming,,58690.0,30535.0,0.0,1,Web Publishing
5035,CyberLink Video Solution Game Edition – PowerDirector 18 Ultra + Screen Recorder 4,,102690.0,62702.0,0.0,1,Web Publishing
5036,ShapeWorks,"5 Nov, 2019",11500.0,9200.0,0.0,1,Web Publishing
5037,RPG Maker MV - Another World Heroine Generator,"1 Oct, 2020",6400.0,5760.0,,7,Web Publishing
5038,Cliper: A clipboard enhancement tool,"1 Jun, 2020",1000.0,500.0,,1,Web Publishing
5039,AppGameKit Classic - Giant Asset Pack 1,"30 Oct, 2015",29900.0,7475.0,,7,Web Publishing
5040,RPG Maker MZ - Emotional: Redemption,"1 Oct, 2020",6400.0,5760.0,,3,Web Publishing
5041,AppGameKit Classic - Giant Asset Pack 2,"30 Oct, 2015",29900.0,7475.0,,7,Web Publishing
5042,RPG Maker MV - Emotional: Redemption,"1 Oct, 2020",6400.0,5760.0,,7,Web Publishing
5043,Visual Novel Maker - Emotional: Redemption,"1 Oct, 2020",6400.0,5760.0,,7,Web Publishing
5044,RPG Maker VX Ace - Emotional: Redemption,"1 Oct, 2020",6400.0,5760.0,,1,Web Publishing
5045,TIGER MAGNET LINK KNIFE,"19 Apr, 2019",500.0,375.0,,1,Web Publishing
5046,TextureWorks,"28 Sep, 2019",11500.0,9200.0,,1,Web Publishing
5047,TigerQiuQiu Bundle,,9000.0,7955.0,,1,Web Publishing
5048,SPORE™,"19 Dec, 2008",13999.0,3499.0,1.0,1,Resource Management
5049,Cooking Simulator,"6 Jun, 2019",7700.0,5005.0,1.0,1,Resource Management
5050,Tank Mechanic Simulator,"20 Feb, 2020",7700.0,4620.0,1.0,3,Resource Management
5051,Stronghold Crusader 2,"22 Sep, 2014",14900.0,1490.0,0.0,1,Resource Management
5052,More Spore,,41997.0,21102.0,1.0,1,Resource Management
5053,Cooking Simulator Complete Bundle!,,16300.0,10663.0,1.0,1,Resource Management
5054,Factory Town,"12 Mar, 2019",7700.0,5390.0,1.0,3,Resource Management
5055,Cooking Simulator - Cakes and Cookies,"11 Jun, 2020",5300.0,4240.0,1.0,1,Resource Management
5056,Frostpunk: Game of the Year Edition,,26800.0,19989.0,1.0,1,Resource Management
5057,Stronghold Legends: Steam Edition,"15 Sep, 2016",7500.0,2475.0,1.0,1,Resource Management
5058,Big Farm Story,"20 Aug, 2020",7700.0,6160.0,1.0,1,Resource Management
5059,Driftland: The Magic Revival,"18 Apr, 2019",11500.0,2875.0,1.0,3,Resource Management
5060,Stronghold HD,"21 Oct, 2013",3500.0,875.0,1.0,1,Resource Management
5061,Gunsmith,"25 May, 2018",7700.0,5390.0,1.0,1,Resource Management
5062,Space Colony: Steam Edition,"30 Apr, 2015",7500.0,1875.0,1.0,1,Resource Management
5063,Big Farm Story - Premium Bundle,,14100.0,11280.0,1.0,1,Resource Management
5064,Arcade Tycoon: Simulation,"12 Sep, 2019",5700.0,4560.0,1.0,1,Resource Management
5065,Meeple Station,"10 Apr, 2020",7700.0,5775.0,0.0,7,Resource Management
5066,Stronghold 3 Gold,"25 May, 2012",14500.0,3625.0,-1.0,7,Resource Management
5067,Sid Meier's Civilization® IV,"25 Oct, 2006",14500.0,3625.0,1.0,3,Resource Management
5068,VoxFox,"18 Jun, 2020",1500.0,255.0,1.0,1,Resource Management
5069,Happy Empire - A Bouquet for the Princess,"14 Jan, 2018",2400.0,480.0,0.0,1,Resource Management
5070,Eldervale,"20 Oct, 2019",6400.0,4096.0,1.0,1,Resource Management
5071,Townsmen VR,"8 Feb, 2018",4400.0,2640.0,0.0,1,Resource Management
5072,Kim,"24 Oct, 2016",7500.0,2250.0,1.0,3,Resource Management
5073,Wildlife Park 2,"17 Jul, 2014",4000.0,3000.0,0.0,1,Resource Management
5074,Dwarf Shop,"19 Mar, 2020",4400.0,2640.0,1.0,1,Resource Management
5075,Mystika 3 : Awakening of the dragons,"23 Jun, 2017",2400.0,1608.0,1.0,1,Resource Management
5076,Npc Problems: Vertex Coloring,"18 Nov, 2019",500.0,250.0,1.0,1,Resource Management
5077,Uncrewed,"26 Mar, 2020",6500.0,4225.0,1.0,1,Resource Management
5078,Strategy from Hamsters Gaming,,20699.0,11129.0,1.0,1,Resource Management
5079,Heart of Moon : The Mask of Seasons,"6 Dec, 2018",2800.0,1876.0,1.0,1,Resource Management
5080,Wildlife Park 3 + DLC-Collection,,36700.0,28656.0,0.0,1,Resource Management
5081,GOD Bundle,,21700.0,11920.0,1.0,1,Resource Management
5082,Marginal games,,33500.0,4270.0,0.0,1,Resource Management
5083,Hold The Fort,"5 Jun, 2019",6400.0,3200.0,1.0,1,Resource Management
5084,Skyward Collapse,"23 May, 2013",3000.0,750.0,0.0,7,Resource Management
5085,8Floor Bundle,,32000.0,8318.0,1.0,1,Resource Management
5086,Trader Simulator Bundle,,18300.0,11524.0,0.0,1,Resource Management
5087,Big Brother Bundle,,18400.0,11666.0,1.0,3,Resource Management
5088,Glorantha Bundle,,18600.0,12645.0,1.0,3,Resource Management
5089,Orc Colony,"14 Jun, 2019",4400.0,3960.0,0.0,1,Resource Management
5090,Games Beyond Pack,,18299.0,9711.0,0.0,1,Resource Management
5091,Wildlife Park - 15 Years Anniversary Trilogy,,13500.0,9375.0,0.0,1,Resource Management
5092,SC Jogos Collection I,,5000.0,3611.0,1.0,1,Resource Management
5093,Alawar Complete Bundle,,37299.0,20225.0,1.0,1,Resource Management
5094,Lonely Troops Collection,,26000.0,18820.0,1.0,1,Resource Management
5095,Solar Cram School/[太阳补习班],"27 May, 2020",1500.0,1050.0,0.0,1,Resource Management
5096,20 Games Bundle,,66600.0,18698.0,1.0,1,Resource Management
5097,Big Farm Story - Premium Pioneer Package,"20 Aug, 2020",6400.0,5120.0,,1,Resource Management
5098,Spelunky 2,"29 Sep, 2020",7700.0,6930.0,1.0,1,Roguelite
5099,Supergiant Collection,,48900.0,18980.0,1.0,1,Roguelite
5100,Tainted Grail,"18 Jun, 2020",9500.0,7125.0,1.0,1,Roguelite
5101,Dreamscaper,"13 Aug, 2020",4900.0,3920.0,1.0,1,Roguelite
5102,Seek Girl:Fog Ⅰ,"28 Aug, 2020",1900.0,1710.0,1.0,1,Roguelite
5103,DSGame Bundle,,8400.0,6264.0,1.0,1,Roguelite
5104,Bomber Crew,"19 Oct, 2017",6400.0,640.0,1.0,7,Roguelite
5105,太吾绘卷 The Scroll Of Taiwu,"20 Sep, 2018",7700.0,6545.0,1.0,1,Roguelite
5106,Spelunky 2 + Soundtrack Bundle,,11000.0,9207.0,1.0,1,Roguelite
5107,Nova Drift,"27 Mar, 2019",6400.0,3840.0,1.0,3,Roguelite
5108,Curious Expedition,"2 Sep, 2016",6400.0,2560.0,1.0,7,Roguelite
5109,Sparklite,"14 Nov, 2019",11500.0,2875.0,1.0,7,Roguelite
5110,Juicy Realm,"3 May, 2018",4400.0,2200.0,1.0,3,Roguelite
5111,MOTHERGUNSHIP,"17 Jul, 2018",9500.0,3230.0,1.0,1,Roguelite
5112,NEOVERSE,"18 Feb, 2020",8500.0,4250.0,1.0,3,Roguelite
5113,Bonfire,"26 Mar, 2020",7500.0,5250.0,1.0,3,Roguelite
5114,Blazing Beaks,"10 May, 2019",6400.0,2112.0,1.0,1,Roguelite
5115,Home Behind,"2 Jun, 2016",3500.0,1400.0,1.0,7,Roguelite
5116,"I, Dracula: Genesis","22 May, 2020",6900.0,4485.0,1.0,1,Roguelite
5117,Fated Kingdom,"4 Nov, 2019",4400.0,1980.0,1.0,1,Roguelite
5118,Devil Slayer - Raksasi,"12 Nov, 2019",5300.0,4240.0,1.0,1,Roguelite
5119,Golden Light,"10 Jul, 2020",5700.0,4560.0,1.0,1,Roguelite
5120,NEOVERSE COLLECTOR'S EDITION,,10500.0,5625.0,1.0,3,Roguelite
5121,Metaverse Keeper / 元能失控,"10 Apr, 2019",6400.0,4032.0,1.0,3,Roguelite
5122,Legend Creatures(传奇生物),"18 Jun, 2020",2400.0,1560.0,1.0,1,Roguelite
5123,LEGIONCRAFT,"1 Nov, 2019",5700.0,3990.0,1.0,1,Roguelite
5124,Bloody Rally Show,"19 Feb, 2020",7700.0,5159.0,1.0,7,Roguelite
5125,The Caribbean Sail,"19 Sep, 2017",7500.0,3750.0,1.0,7,Roguelite
5126,Rhythm Fighter,"27 May, 2020",6400.0,5120.0,1.0,3,Roguelite
5127,Starward Rogue Gold Edition,,9800.0,1714.0,1.0,7,Roguelite
5128,Voidship: The Long Journey,"8 Feb, 2019",4900.0,980.0,1.0,1,Roguelite
5129,Starward Rogue,"22 Jan, 2016",6500.0,1625.0,1.0,7,Roguelite
5130,Freaky Awesome,"18 Oct, 2017",5500.0,1375.0,0.0,3,Roguelite
5131,The Caribbean Sail - Shantyman Pack,,11900.0,4760.0,1.0,7,Roguelite
5132,Evil Maze 2 | 惡魔迷宮 2,"8 Mar, 2019",4400.0,2200.0,1.0,1,Roguelite
5133,Diabolic,"26 Mar, 2018",1900.0,266.0,1.0,1,Roguelite
5134,eSports Legend,"15 Oct, 2018",4400.0,2816.0,0.0,1,Roguelite
5135,Bite the Bullet,"13 Aug, 2020",6400.0,4480.0,0.0,7,Roguelite
5136,Crossroads: Lucky Edition,"20 Mar, 2019",2400.0,480.0,1.0,3,Roguelite
5137,异世界的无厘头生活,"29 May, 2020",500.0,250.0,0.0,1,Roguelite
5138,Enlightenment,"24 Jul, 2018",6500.0,2600.0,0.0,1,Roguelite
5139,Plasma Puncher,"11 May, 2017",2800.0,980.0,1.0,1,Roguelite
5140,变量 Variables,"30 Jul, 2019",6400.0,3200.0,1.0,1,Roguelite
5141,Starward Rogue: AuGMENTED,"24 Jan, 2018",3300.0,825.0,1.0,7,Roguelite
5142,Nova Drift Game & Soundtrack,,10800.0,5832.0,1.0,3,Roguelite
5143,GrowRilla VR,"9 Jul, 2020",6400.0,5120.0,1.0,1,Roguelite
5144,Kim,"24 Oct, 2016",7500.0,2250.0,1.0,3,Roguelite
5145,Bionic Dues,"8 Oct, 2013",5500.0,1375.0,1.0,7,Roguelite
5146,A Valley Without Wind,"24 Apr, 2012",7500.0,1875.0,0.0,7,Roguelite
5147,Kill to Collect,"6 Apr, 2016",5500.0,1100.0,0.0,1,Roguelite
5148,Monster Hunter: World,"9 Aug, 2018",20600.0,13596.0,1.0,1,JRPG
5149,Monster Hunter World: Iceborne Master Edition,,42890.0,28542.0,1.0,1,JRPG
5150,NieR:Automata™,"17 Mar, 2017",29931.0,14965.0,1.0,1,JRPG
5151,Monster Hunter World: Iceborne,"9 Jan, 2020",28390.0,21292.0,0.0,1,JRPG
5152,Monster Hunter World: Iceborne Master Edition Digital Deluxe,,50045.0,33908.0,1.0,1,JRPG
5153,FINAL FANTASY XV WINDOWS EDITION,"6 Mar, 2018",23200.0,11600.0,1.0,1,JRPG
5154,FINAL FANTASY XV EPISODE ARDYN COMPLETE EDITION,,26700.0,13350.0,1.0,1,JRPG
5155,Monster Hunter World: Iceborne Digital Deluxe,,36185.0,27138.0,0.0,1,JRPG
5156,FINAL FANTASY XII THE ZODIAC AGE,"1 Feb, 2018",33300.0,16650.0,1.0,1,JRPG
5157,FINAL FANTASY X/X-2 HD Remaster,"12 May, 2016",14500.0,7250.0,1.0,1,JRPG
5158,FINAL FANTASY IX,"13 Apr, 2016",14500.0,7250.0,1.0,1,JRPG
5159,CHRONO TRIGGER®,"27 Feb, 2018",9999.0,4999.0,1.0,1,JRPG
5160,DSGame Bundle,,8400.0,6264.0,1.0,1,JRPG
5161,FINAL FANTASY XV EPISODE ARDYN,"25 Mar, 2019",3500.0,1750.0,1.0,1,JRPG
5162,FINAL FANTASY® XIII,"9 Oct, 2014",11000.0,5500.0,1.0,1,JRPG
5163,FINAL FANTASY VIII - REMASTERED,"3 Sep, 2019",12445.0,6222.0,0.0,1,JRPG
5164,FINAL FANTASY VII,"4 Jul, 2013",8300.0,4150.0,1.0,1,JRPG
5165,LIGHTNING RETURNS™: FINAL FANTASY® XIII,"10 Dec, 2015",13800.0,6900.0,1.0,1,JRPG
5166,FINAL FANTASY VI,"16 Dec, 2015",11000.0,5500.0,1.0,1,JRPG
5167,WORLD OF FINAL FANTASY®,"21 Nov, 2017",14935.0,7467.0,1.0,1,JRPG
5168,FINAL FANTASY® XIII-2,"11 Dec, 2014",13800.0,6900.0,0.0,1,JRPG
5169,Code of Princess EX,"2 Oct, 2020",7700.0,5775.0,,1,JRPG
5170,Bullet Girls Phantasia,"16 Jan, 2020",11500.0,9200.0,1.0,1,JRPG
5171,FINAL FANTASY III,"27 May, 2014",11000.0,5500.0,1.0,1,JRPG
5172,FINAL FANTASY IV,"17 Sep, 2014",11000.0,5500.0,1.0,1,JRPG
5173,SENRAN KAGURA ESTIVAL VERSUS,"17 Mar, 2017",11500.0,5750.0,1.0,1,JRPG
5174,Omega Labyrinth Life,"10 Dec, 2019",22500.0,11250.0,0.0,1,JRPG
5175,FINAL FANTASY V,"24 Sep, 2015",11000.0,5500.0,1.0,1,JRPG
5176,Brave Alchemist Colette,"27 Apr, 2020",9500.0,7600.0,1.0,1,JRPG
5177,Ideology in Friction,"13 Jun, 2019",9500.0,4750.0,1.0,1,JRPG
5178,WORLD OF FINAL FANTASY® COMPLETE EDITION,,24491.0,11878.0,1.0,1,JRPG
5179,NEOVERSE,"18 Feb, 2020",8500.0,4250.0,1.0,3,JRPG
5180,FINAL FANTASY VIII,"5 Dec, 2013",8300.0,4150.0,1.0,1,JRPG
5181,FINAL FANTASY TYPE-0™ HD,"18 Aug, 2015",20500.0,10250.0,0.0,1,JRPG
5182,STAR OCEAN™ - THE LAST HOPE -™ 4K & Full HD Remaster,"28 Nov, 2017",14500.0,7250.0,0.0,1,JRPG
5183,I am Setsuna,"19 Jul, 2016",18300.0,9150.0,1.0,1,JRPG
5184,Treasure Hunter Claire,"19 Jul, 2018",7700.0,3850.0,1.0,1,JRPG
5185,NieR:Automata™ - 3C3C1D119440927,"2 May, 2017",7426.0,3713.0,1.0,1,JRPG
5186,Bonfire,"26 Mar, 2020",7500.0,5250.0,1.0,3,JRPG
5187,SENRAN KAGURA SHINOVI VERSUS,"1 Jun, 2016",7700.0,3850.0,1.0,1,JRPG
5188,Ruins Seeker,"28 May, 2020",7700.0,6160.0,1.0,1,JRPG
5189,Lilitales,"10 Oct, 2019",7700.0,5005.0,1.0,1,JRPG
5190,Detective Girl of the Steam City,"18 Jul, 2019",6400.0,3840.0,1.0,1,JRPG
5191,Fallen ~Makina and the City of Ruins~,"23 Feb, 2018",6400.0,3200.0,1.0,1,JRPG
5192,Niplheim's Hunter - Branded Azel,"6 Jan, 2019",7700.0,4620.0,1.0,1,JRPG
5193,LOST SPHEAR,"23 Jan, 2018",29990.0,11996.0,0.0,1,JRPG
5194,Leanna's Slice of Life,"7 Mar, 2019",6400.0,3200.0,1.0,1,JRPG
5195,Defeated Girl,"1 Oct, 2020",1000.0,600.0,1.0,1,JRPG
5196,Princesses Never Lose!,"19 Mar, 2020",7700.0,6160.0,1.0,1,JRPG
5197,Romancing SaGa 2™,"15 Dec, 2017",9500.0,4750.0,0.0,1,JRPG
5198,The Elder Scrolls® Online,"22 May, 2017",14990.0,5996.0,1.0,3,Magic
5199,Eastern Exorcist,"14 Aug, 2020",7200.0,5760.0,1.0,1,Magic
5200,Code of Princess EX,"2 Oct, 2020",7700.0,5775.0,,1,Magic
5201,FINAL FANTASY VI,"16 Dec, 2015",11000.0,5500.0,1.0,1,Magic
5202,Elmarion: Dragon time,"12 Mar, 2020",4400.0,2640.0,1.0,1,Magic
5203,Quest Hunter,"8 Mar, 2019",7700.0,3080.0,1.0,7,Magic
5204,Driftland: The Magic Revival,"18 Apr, 2019",11500.0,2875.0,1.0,3,Magic
5205,Citadel: Forged with Fire,"1 Nov, 2019",14900.0,8940.0,0.0,1,Magic
5206,Wild Romance: Mofu Mofu Edition,"20 Nov, 2017",8500.0,5525.0,1.0,7,Magic
5207,The VR Adventure Collection,,49700.0,21228.0,1.0,1,Magic
5208,Defeated Girl,"1 Oct, 2020",1000.0,600.0,1.0,1,Magic
5209,Witching Tower VR,"25 Oct, 2018",7700.0,4620.0,1.0,1,Magic
5210,Valley,"24 Aug, 2016",6400.0,2560.0,1.0,7,Magic
5211,SACRALITH : The Archer`s Tale,"17 May, 2018",9500.0,4750.0,1.0,1,Magic
5212,Braveland Wizard,"4 Dec, 2014",3800.0,950.0,1.0,7,Magic
5213,Age of Wonders Shadow Magic,Oct 2010,5500.0,1100.0,1.0,1,Magic
5214,Magical Diary Collection,,17000.0,12080.0,1.0,5,Magic
5215,Anime Firefly,,14400.0,6944.0,1.0,1,Magic
5216,Forest Fortress,"4 Apr, 2018",6400.0,1920.0,1.0,1,Magic
5217,The path to domination,"29 Aug, 2018",1000.0,250.0,1.0,1,Magic
5218,Quest Hunter: Collector's Edition,,12500.0,4500.0,1.0,7,Magic
5219,Witch Ring Meister,"19 Apr, 2019",3300.0,1980.0,0.0,1,Magic
5220,Witch of Ice Kingdom Ⅱ,"6 Jan, 2017",1900.0,475.0,1.0,1,Magic
5221,Forged of Blood,"1 Aug, 2019",11500.0,6900.0,0.0,1,Magic
5222,The Adventure of Magical Girl,"21 Jun, 2018",1500.0,450.0,1.0,1,Magic
5223,Witching Tower Collection,,11500.0,5096.0,1.0,1,Magic
5224,The Legend of Bean,"21 Dec, 2017",1500.0,405.0,0.0,1,Magic
5225,FIRST PACK,,21800.0,18972.0,1.0,1,Magic
5226,The Disguiser Of Fate,"19 Dec, 2019",1500.0,600.0,1.0,1,Magic
5227,A Valley Without Wind,"24 Apr, 2012",7500.0,1875.0,0.0,7,Magic
5228,Inexistence Rebirth Bundle,,7900.0,2375.0,0.0,1,Magic
5229,Marble Duel: Sphere-Matching Tactical Fantasy,"12 Nov, 2015",6400.0,1920.0,0.0,5,Magic
5230,Wizards' Clash,"4 Sep, 2015",1500.0,675.0,0.0,7,Magic
5231,Mystika 3 : Awakening of the dragons,"23 Jun, 2017",2400.0,1608.0,1.0,1,Magic
5232,Quest Hunter: Soundtrack Edition,,10100.0,3636.0,1.0,7,Magic
5233,Blue Isle Catalog,,25700.0,13515.0,1.0,1,Magic
5234,Cellyon: Boss Confrontation,"1 Oct, 2020",7500.0,6750.0,,1,Magic
5235,Darkarta: A Broken Heart's Quest Standard Edition,"28 Aug, 2017",2800.0,1680.0,1.0,7,Magic
5236,Death is not a sin - Full,,10400.0,4160.0,1.0,1,Magic
5237,Dragon Lapis,"1 Oct, 2020",6400.0,5760.0,,1,Magic
5238,Slash or Die 2,"12 Jul, 2018",3800.0,1900.0,1.0,7,Magic
5239,Magic of Autumn,"17 Feb, 2020",1500.0,1125.0,1.0,1,Magic
5240,Return Of The Zombie King,"3 Nov, 2019",2400.0,1800.0,1.0,1,Magic
5241,Illustrated Tales in Jigsaw Puzzles,,4000.0,2590.0,1.0,3,Magic
5242,ODIA,"10 Jul, 2020",4400.0,3080.0,1.0,1,Magic
5243,Games by Zuurix,,5900.0,4972.0,1.0,1,Magic
5244,Death is not a sin,,10400.0,4680.0,1.0,1,Magic
5245,Fantasy Grounds D&D Completionist Bundle,,180500.0,150382.0,1.0,1,Magic
5246,Skyward Collapse,"23 May, 2013",3000.0,750.0,0.0,7,Magic
5247,Valley + Soundtrack,,8800.0,4588.0,1.0,7,Magic
5248,Monster Hunter: World,"9 Aug, 2018",20600.0,13596.0,1.0,1,Hack and Slash
5249,Monster Hunter World: Iceborne Master Edition,,42890.0,28542.0,1.0,1,Hack and Slash
5250,Monster Hunter World: Iceborne,"9 Jan, 2020",28390.0,21292.0,0.0,1,Hack and Slash
5251,NieR:Automata™,"17 Mar, 2017",29931.0,14965.0,1.0,1,Hack and Slash
5252,Dying Light,"26 Jan, 2015",24990.0,8496.0,1.0,7,Hack and Slash
5253,Monster Hunter World: Iceborne Master Edition Digital Deluxe,,50045.0,33908.0,1.0,1,Hack and Slash
5254,Dying Light Enhanced Edition,,39990.0,11997.0,1.0,7,Hack and Slash
5255,FINAL FANTASY XV WINDOWS EDITION,"6 Mar, 2018",23200.0,11600.0,1.0,1,Hack and Slash
5256,Mount & Blade: Warband,"31 Mar, 2010",9999.0,2499.0,1.0,7,Hack and Slash
5257,FINAL FANTASY XV EPISODE ARDYN COMPLETE EDITION,,26700.0,13350.0,1.0,1,Hack and Slash
5258,Supergiant Collection,,48900.0,18980.0,1.0,1,Hack and Slash
5259, Sands of Salzaar,"2 Jan, 2020",6400.0,3840.0,1.0,1,Hack and Slash
5260,Monster Hunter World: Iceborne Digital Deluxe,,36185.0,27138.0,0.0,1,Hack and Slash
5261,The Warlord package,,39899.0,26419.0,1.0,1,Hack and Slash
5262,Ghostrunner,"27 Oct, 2020",19900.0,15920.0,,1,Hack and Slash
5263,Darksburg,"23 Sep, 2020",7700.0,3850.0,1.0,1,Hack and Slash
5264,Mysteria ~Occult Shadows~,"29 Sep, 2020",5700.0,4560.0,1.0,1,Hack and Slash
5265,Mount & Blade Legacy Collection,,32495.0,6495.0,1.0,1,Hack and Slash
5266,Dying Light Ultimate Collection,,67290.0,40563.0,1.0,7,Hack and Slash
5267,Bastion,"16 Aug, 2011",6400.0,1280.0,1.0,7,Hack and Slash
